Offset      | Gap     | Origin                          | Size    | Uri
00020990h   | 2085    | 7ff7c6ce93b0h : 7ff7c6ce93f3h   | 67      | gmath/mathspan/negate_g8u
000209f0h   | 29      | 7ff7c6ce9410h : 7ff7c6ce9450h   | 64      | gmath/mathspan/negate_g8i
00020a40h   | 16      | 7ff7c6ce9460h : 7ff7c6ce94a4h   | 68      | gmath/mathspan/negate_g16u
00020aa0h   | 28      | 7ff7c6ce94c0h : 7ff7c6ce9501h   | 65      | gmath/mathspan/negate_g16i
00020b00h   | 31      | 7ff7c6ce9520h : 7ff7c6ce955eh   | 62      | gmath/mathspan/negate_g32u
00020b50h   | 18      | 7ff7c6ce9570h : 7ff7c6ce95abh   | 59      | gmath/mathspan/negate_g32i
00020ba0h   | 21      | 7ff7c6ce95c0h : 7ff7c6ce9601h   | 65      | gmath/mathspan/negate_g64u
00021000h   | 1055    | 7ff7c6ce9a20h : 7ff7c6ce9a5eh   | 62      | gmath/mathspan/negate_g64i
00021050h   | 18      | 7ff7c6ce9a70h : 7ff7c6ce9ab2h   | 66      | gmath/mathspan/inc_g8u
000214b0h   | 1054    | 7ff7c6ce9ed0h : 7ff7c6ce9f12h   | 66      | gmath/mathspan/inc_g8i
00021510h   | 30      | 7ff7c6ce9f30h : 7ff7c6ce9f74h   | 68      | gmath/mathspan/inc_g16u
00021570h   | 28      | 7ff7c6ce9f90h : 7ff7c6ce9fd4h   | 68      | gmath/mathspan/inc_g16i
000215d0h   | 28      | 7ff7c6ce9ff0h : 7ff7c6cea02eh   | 62      | gmath/mathspan/inc_g32u
00021620h   | 18      | 7ff7c6cea040h : 7ff7c6cea07eh   | 62      | gmath/mathspan/inc_g32i
00021670h   | 18      | 7ff7c6cea090h : 7ff7c6cea0ceh   | 62      | gmath/mathspan/inc_g64u
000216c0h   | 18      | 7ff7c6cea0e0h : 7ff7c6cea11eh   | 62      | gmath/mathspan/inc_g64i
00021b20h   | 1058    | 7ff7c6cea540h : 7ff7c6cea582h   | 66      | gmath/mathspan/dec_g8u
00021b80h   | 30      | 7ff7c6cea5a0h : 7ff7c6cea5e2h   | 66      | gmath/mathspan/dec_g8i
00021be0h   | 30      | 7ff7c6cea600h : 7ff7c6cea644h   | 68      | gmath/mathspan/dec_g16u
00021c40h   | 28      | 7ff7c6cea660h : 7ff7c6cea6a4h   | 68      | gmath/mathspan/dec_g16i
00021ca0h   | 28      | 7ff7c6cea6c0h : 7ff7c6cea6feh   | 62      | gmath/mathspan/dec_g32u
00022100h   | 1058    | 7ff7c6ceab20h : 7ff7c6ceab5eh   | 62      | gmath/mathspan/dec_g32i
00022150h   | 18      | 7ff7c6ceab70h : 7ff7c6ceabaeh   | 62      | gmath/mathspan/dec_g64u
000221a0h   | 18      | 7ff7c6ceabc0h : 7ff7c6ceabfeh   | 62      | gmath/mathspan/dec_g64i
00022600h   | 1058    | 7ff7c6ceb020h : 7ff7c6ceb063h   | 67      | gmath/mathspan/square_g8u
00022660h   | 29      | 7ff7c6ceb080h : 7ff7c6ceb0c3h   | 67      | gmath/mathspan/square_g8i
000226c0h   | 29      | 7ff7c6ceb0e0h : 7ff7c6ceb125h   | 69      | gmath/mathspan/square_g16u
00022720h   | 27      | 7ff7c6ceb140h : 7ff7c6ceb185h   | 69      | gmath/mathspan/square_g16i
00022780h   | 27      | 7ff7c6ceb1a0h : 7ff7c6ceb1dch   | 60      | gmath/mathspan/square_g32u
000227d0h   | 20      | 7ff7c6ceb1f0h : 7ff7c6ceb22ch   | 60      | gmath/mathspan/square_g32i
00022820h   | 20      | 7ff7c6ceb240h : 7ff7c6ceb27fh   | 63      | gmath/mathspan/square_g64u
00022870h   | 17      | 7ff7c6ceb290h : 7ff7c6ceb2cfh   | 63      | gmath/mathspan/square_g64i
00022cd0h   | 1057    | 7ff7c6ceb6f0h : 7ff7c6ceb72bh   | 59      | gmath/mathspan/abs_g8u
00022d20h   | 21      | 7ff7c6ceb740h : 7ff7c6ceb78ah   | 74      | gmath/mathspan/abs_g8i
00023190h   | 1062    | 7ff7c6cebbb0h : 7ff7c6cebbedh   | 61      | gmath/mathspan/abs_g16u
000231e0h   | 19      | 7ff7c6cebc00h : 7ff7c6cebc4bh   | 75      | gmath/mathspan/abs_g16i
00023240h   | 21      | 7ff7c6cebc60h : 7ff7c6cebc9bh   | 59      | gmath/mathspan/abs_g32u
00023290h   | 21      | 7ff7c6cebcb0h : 7ff7c6cebcf5h   | 69      | gmath/mathspan/abs_g32i
000232f0h   | 27      | 7ff7c6cebd10h : 7ff7c6cebd4bh   | 59      | gmath/mathspan/abs_g64u
00023340h   | 21      | 7ff7c6cebd60h : 7ff7c6cebda9h   | 73      | gmath/mathspan/abs_g64i
000237b0h   | 1063    | 7ff7c6cec1d0h : 7ff7c6cec226h   | 86      | gmath/mathspan/eq_g8u
00023820h   | 26      | 7ff7c6cec240h : 7ff7c6cec296h   | 86      | gmath/mathspan/eq_g8i
00023ca0h   | 1066    | 7ff7c6cec6c0h : 7ff7c6cec714h   | 84      | gmath/mathspan/eq_g16u
00023d10h   | 28      | 7ff7c6cec730h : 7ff7c6cec786h   | 86      | gmath/mathspan/eq_g16i
00023d80h   | 26      | 7ff7c6cec7a0h : 7ff7c6cec7ech   | 76      | gmath/mathspan/eq_g32u
00023de0h   | 20      | 7ff7c6cec800h : 7ff7c6cec84ch   | 76      | gmath/mathspan/eq_g32i
00023e40h   | 20      | 7ff7c6cec860h : 7ff7c6cec8ach   | 76      | gmath/mathspan/eq_g64u
00023ea0h   | 20      | 7ff7c6cec8c0h : 7ff7c6cec90ch   | 76      | gmath/mathspan/eq_g64i
00024310h   | 1060    | 7ff7c6cecd30h : 7ff7c6cecd86h   | 86      | gmath/mathspan/neq_g8u
00024380h   | 26      | 7ff7c6cecda0h : 7ff7c6cecdf6h   | 86      | gmath/mathspan/neq_g8i
000243f0h   | 26      | 7ff7c6cece10h : 7ff7c6cece64h   | 84      | gmath/mathspan/neq_g16u
00024460h   | 28      | 7ff7c6cece80h : 7ff7c6ceced6h   | 86      | gmath/mathspan/neq_g16i
000244d0h   | 26      | 7ff7c6cecef0h : 7ff7c6cecf3ch   | 76      | gmath/mathspan/neq_g32u
00024530h   | 20      | 7ff7c6cecf50h : 7ff7c6cecf9ch   | 76      | gmath/mathspan/neq_g32i
000249a0h   | 1060    | 7ff7c6ced3c0h : 7ff7c6ced40ch   | 76      | gmath/mathspan/neq_g64u
00024a00h   | 20      | 7ff7c6ced420h : 7ff7c6ced46ch   | 76      | gmath/mathspan/neq_g64i
00024a60h   | 20      | 7ff7c6ced480h : 7ff7c6ced4d7h   | 87      | gmath/mathspan/lt_g8u
00024ad0h   | 25      | 7ff7c6ced4f0h : 7ff7c6ced547h   | 87      | gmath/mathspan/lt_g8i
00024b40h   | 25      | 7ff7c6ced560h : 7ff7c6ced5b1h   | 81      | gmath/mathspan/lt_g16u
00024fb0h   | 1055    | 7ff7c6ced9d0h : 7ff7c6ceda27h   | 87      | gmath/mathspan/lt_g16i
00025020h   | 25      | 7ff7c6ceda40h : 7ff7c6ceda8ch   | 76      | gmath/mathspan/lt_g32u
00025080h   | 20      | 7ff7c6cedaa0h : 7ff7c6cedaech   | 76      | gmath/mathspan/lt_g32i
000250e0h   | 20      | 7ff7c6cedb00h : 7ff7c6cedb4ch   | 76      | gmath/mathspan/lt_g64u
00025140h   | 20      | 7ff7c6cedb60h : 7ff7c6cedbach   | 76      | gmath/mathspan/lt_g64i
000255b0h   | 1060    | 7ff7c6cedfd0h : 7ff7c6cee027h   | 87      | gmath/mathspan/lteq_g8u
00025620h   | 25      | 7ff7c6cee040h : 7ff7c6cee097h   | 87      | gmath/mathspan/lteq_g8i
00025690h   | 25      | 7ff7c6cee0b0h : 7ff7c6cee101h   | 81      | gmath/mathspan/lteq_g16u
00025700h   | 31      | 7ff7c6cee120h : 7ff7c6cee177h   | 87      | gmath/mathspan/lteq_g16i
00025770h   | 25      | 7ff7c6cee190h : 7ff7c6cee1dch   | 76      | gmath/mathspan/lteq_g32u
000257d0h   | 20      | 7ff7c6cee1f0h : 7ff7c6cee23ch   | 76      | gmath/mathspan/lteq_g32i
00025830h   | 20      | 7ff7c6cee250h : 7ff7c6cee29ch   | 76      | gmath/mathspan/lteq_g64u
00025890h   | 20      | 7ff7c6cee2b0h : 7ff7c6cee2fch   | 76      | gmath/mathspan/lteq_g64i
00025d00h   | 1060    | 7ff7c6cee720h : 7ff7c6cee777h   | 87      | gmath/mathspan/gt_g8u
00025d70h   | 25      | 7ff7c6cee790h : 7ff7c6cee7e7h   | 87      | gmath/mathspan/gt_g8i
00025de0h   | 25      | 7ff7c6cee800h : 7ff7c6cee851h   | 81      | gmath/mathspan/gt_g16u
00025e50h   | 31      | 7ff7c6cee870h : 7ff7c6cee8c7h   | 87      | gmath/mathspan/gt_g16i
00025ec0h   | 25      | 7ff7c6cee8e0h : 7ff7c6cee92ch   | 76      | gmath/mathspan/gt_g32u
00025f20h   | 20      | 7ff7c6cee940h : 7ff7c6cee98ch   | 76      | gmath/mathspan/gt_g32i
00026390h   | 1060    | 7ff7c6ceedb0h : 7ff7c6ceedfch   | 76      | gmath/mathspan/gt_g64u
000263f0h   | 20      | 7ff7c6ceee10h : 7ff7c6ceee5ch   | 76      | gmath/mathspan/gt_g64i
00026450h   | 20      | 7ff7c6ceee70h : 7ff7c6ceeec7h   | 87      | gmath/mathspan/gteq_g8u
000264c0h   | 25      | 7ff7c6ceeee0h : 7ff7c6ceef37h   | 87      | gmath/mathspan/gteq_g8i
00026940h   | 1065    | 7ff7c6cef360h : 7ff7c6cef3b1h   | 81      | gmath/mathspan/gteq_g16u
000269b0h   | 31      | 7ff7c6cef3d0h : 7ff7c6cef427h   | 87      | gmath/mathspan/gteq_g16i
00026a20h   | 25      | 7ff7c6cef440h : 7ff7c6cef48ch   | 76      | gmath/mathspan/gteq_g32u
00026a80h   | 20      | 7ff7c6cef4a0h : 7ff7c6cef4ech   | 76      | gmath/mathspan/gteq_g32i
00026ae0h   | 20      | 7ff7c6cef500h : 7ff7c6cef54ch   | 76      | gmath/mathspan/gteq_g64u
00026b40h   | 20      | 7ff7c6cef560h : 7ff7c6cef5ach   | 76      | gmath/mathspan/gteq_g64i
00026fb0h   | 1060    | 7ff7c6cef9d0h : 7ff7c6cefa22h   | 82      | gmath/mathspan/and_g8u
00027020h   | 30      | 7ff7c6cefa40h : 7ff7c6cefa92h   | 82      | gmath/mathspan/and_g8i
00027090h   | 30      | 7ff7c6cefab0h : 7ff7c6cefb00h   | 80      | gmath/mathspan/and_g16u
00027100h   | 32      | 7ff7c6cefb20h : 7ff7c6cefb74h   | 84      | gmath/mathspan/and_g16i
00027170h   | 28      | 7ff7c6cefb90h : 7ff7c6cefbd4h   | 68      | gmath/mathspan/and_g32u
000271d0h   | 28      | 7ff7c6cefbf0h : 7ff7c6cefc34h   | 68      | gmath/mathspan/and_g32i
00027630h   | 1052    | 7ff7c6cf0050h : 7ff7c6cf0094h   | 68      | gmath/mathspan/and_g64u
00027690h   | 28      | 7ff7c6cf00b0h : 7ff7c6cf00f4h   | 68      | gmath/mathspan/and_g64i
000276f0h   | 28      | 7ff7c6cf0110h : 7ff7c6cf0162h   | 82      | gmath/mathspan/or_g8u
00027b60h   | 1054    | 7ff7c6cf0580h : 7ff7c6cf05d2h   | 82      | gmath/mathspan/or_g8i
00027bd0h   | 30      | 7ff7c6cf05f0h : 7ff7c6cf0640h   | 80      | gmath/mathspan/or_g16u
00027c40h   | 32      | 7ff7c6cf0660h : 7ff7c6cf06b4h   | 84      | gmath/mathspan/or_g16i
00027cb0h   | 28      | 7ff7c6cf06d0h : 7ff7c6cf0714h   | 68      | gmath/mathspan/or_g32u
00027d10h   | 28      | 7ff7c6cf0730h : 7ff7c6cf0774h   | 68      | gmath/mathspan/or_g32i
00027d70h   | 28      | 7ff7c6cf0790h : 7ff7c6cf07d4h   | 68      | gmath/mathspan/or_g64u
00027dd0h   | 28      | 7ff7c6cf07f0h : 7ff7c6cf0834h   | 68      | gmath/mathspan/or_g64i
001a7a60h   | 65535   | 7ff7c6e70480h : 7ff7c6e704d2h   | 82      | gmath/mathspan/xor_g8u
001a7ad0h   | 30      | 7ff7c6e704f0h : 7ff7c6e70542h   | 82      | gmath/mathspan/xor_g8i
001a7b40h   | 30      | 7ff7c6e70560h : 7ff7c6e705b0h   | 80      | gmath/mathspan/xor_g16u
001a7bb0h   | 32      | 7ff7c6e705d0h : 7ff7c6e70624h   | 84      | gmath/mathspan/xor_g16i
001a7c20h   | 28      | 7ff7c6e70640h : 7ff7c6e70684h   | 68      | gmath/mathspan/xor_g32u
001a8080h   | 1052    | 7ff7c6e70aa0h : 7ff7c6e70ae4h   | 68      | gmath/mathspan/xor_g32i
001a80e0h   | 28      | 7ff7c6e70b00h : 7ff7c6e70b44h   | 68      | gmath/mathspan/xor_g64u
001a8140h   | 28      | 7ff7c6e70b60h : 7ff7c6e70ba4h   | 68      | gmath/mathspan/xor_g64i
001a85a0h   | 1052    | 7ff7c6e70fc0h : 7ff7c6e71014h   | 84      | gmath/mathspan/nand_g8u
001a8610h   | 28      | 7ff7c6e71030h : 7ff7c6e71084h   | 84      | gmath/mathspan/nand_g8i
001a8680h   | 28      | 7ff7c6e710a0h : 7ff7c6e710f2h   | 82      | gmath/mathspan/nand_g16u
001a86f0h   | 30      | 7ff7c6e71110h : 7ff7c6e71166h   | 86      | gmath/mathspan/nand_g16i
001a8760h   | 26      | 7ff7c6e71180h : 7ff7c6e711c7h   | 71      | gmath/mathspan/nand_g32u
001a87c0h   | 25      | 7ff7c6e711e0h : 7ff7c6e71227h   | 71      | gmath/mathspan/nand_g32i
001a8820h   | 25      | 7ff7c6e71240h : 7ff7c6e71287h   | 71      | gmath/mathspan/nand_g64u
001a8880h   | 25      | 7ff7c6e712a0h : 7ff7c6e712e7h   | 71      | gmath/mathspan/nand_g64i
001a8cf0h   | 1065    | 7ff7c6e71710h : 7ff7c6e71764h   | 84      | gmath/mathspan/nor_g8u
001a8d60h   | 28      | 7ff7c6e71780h : 7ff7c6e717d4h   | 84      | gmath/mathspan/nor_g8i
001a8dd0h   | 28      | 7ff7c6e717f0h : 7ff7c6e71842h   | 82      | gmath/mathspan/nor_g16u
001a9240h   | 1054    | 7ff7c6e71c60h : 7ff7c6e71cb6h   | 86      | gmath/mathspan/nor_g16i
001a92b0h   | 26      | 7ff7c6e71cd0h : 7ff7c6e71d17h   | 71      | gmath/mathspan/nor_g32u
001a9310h   | 25      | 7ff7c6e71d30h : 7ff7c6e71d77h   | 71      | gmath/mathspan/nor_g32i
001a9370h   | 25      | 7ff7c6e71d90h : 7ff7c6e71dd7h   | 71      | gmath/mathspan/nor_g64u
001a93d0h   | 25      | 7ff7c6e71df0h : 7ff7c6e71e37h   | 71      | gmath/mathspan/nor_g64i
001a9840h   | 1065    | 7ff7c6e72260h : 7ff7c6e722b4h   | 84      | gmath/mathspan/xnor_g8u
001a98b0h   | 28      | 7ff7c6e722d0h : 7ff7c6e72324h   | 84      | gmath/mathspan/xnor_g8i
001a9920h   | 28      | 7ff7c6e72340h : 7ff7c6e72392h   | 82      | gmath/mathspan/xnor_g16u
001a9990h   | 30      | 7ff7c6e723b0h : 7ff7c6e72406h   | 86      | gmath/mathspan/xnor_g16i
001a9a00h   | 26      | 7ff7c6e72420h : 7ff7c6e72467h   | 71      | gmath/mathspan/xnor_g32u
001a9a60h   | 25      | 7ff7c6e72480h : 7ff7c6e724c7h   | 71      | gmath/mathspan/xnor_g32i
001a9ac0h   | 25      | 7ff7c6e724e0h : 7ff7c6e72527h   | 71      | gmath/mathspan/xnor_g64u
001a9f30h   | 1065    | 7ff7c6e72950h : 7ff7c6e72997h   | 71      | gmath/mathspan/xnor_g64i
001a9f90h   | 25      | 7ff7c6e729b0h : 7ff7c6e72a04h   | 84      | gmath/mathspan/impl_g8u
001aa000h   | 28      | 7ff7c6e72a20h : 7ff7c6e72a74h   | 84      | gmath/mathspan/impl_g8i
001aa470h   | 1052    | 7ff7c6e72e90h : 7ff7c6e72ee2h   | 82      | gmath/mathspan/impl_g16u
001aa4e0h   | 30      | 7ff7c6e72f00h : 7ff7c6e72f56h   | 86      | gmath/mathspan/impl_g16i
001aa550h   | 26      | 7ff7c6e72f70h : 7ff7c6e72fb7h   | 71      | gmath/mathspan/impl_g32u
001aa5b0h   | 25      | 7ff7c6e72fd0h : 7ff7c6e73017h   | 71      | gmath/mathspan/impl_g32i
001aa610h   | 25      | 7ff7c6e73030h : 7ff7c6e73077h   | 71      | gmath/mathspan/impl_g64u
001aa670h   | 25      | 7ff7c6e73090h : 7ff7c6e730d7h   | 71      | gmath/mathspan/impl_g64i
001aaae0h   | 1065    | 7ff7c6e73500h : 7ff7c6e73555h   | 85      | gmath/mathspan/nonimpl_g8u
001aab50h   | 27      | 7ff7c6e73570h : 7ff7c6e735c5h   | 85      | gmath/mathspan/nonimpl_g8i
001aabc0h   | 27      | 7ff7c6e735e0h : 7ff7c6e73633h   | 83      | gmath/mathspan/nonimpl_g16u
001aac30h   | 29      | 7ff7c6e73650h : 7ff7c6e736a7h   | 87      | gmath/mathspan/nonimpl_g16i
001aaca0h   | 25      | 7ff7c6e736c0h : 7ff7c6e73706h   | 70      | gmath/mathspan/nonimpl_g32u
001ab110h   | 1066    | 7ff7c6e73b30h : 7ff7c6e73b76h   | 70      | gmath/mathspan/nonimpl_g32i
001ab170h   | 26      | 7ff7c6e73b90h : 7ff7c6e73bd6h   | 70      | gmath/mathspan/nonimpl_g64u
001ab1d0h   | 26      | 7ff7c6e73bf0h : 7ff7c6e73c36h   | 70      | gmath/mathspan/nonimpl_g64i
001ab640h   | 1066    | 7ff7c6e74060h : 7ff7c6e740b4h   | 84      | gmath/mathspan/cimpl_g8u
001ab6b0h   | 28      | 7ff7c6e740d0h : 7ff7c6e74124h   | 84      | gmath/mathspan/cimpl_g8i
001ab720h   | 28      | 7ff7c6e74140h : 7ff7c6e74192h   | 82      | gmath/mathspan/cimpl_g16u
001ab790h   | 30      | 7ff7c6e741b0h : 7ff7c6e74206h   | 86      | gmath/mathspan/cimpl_g16i
001ab800h   | 26      | 7ff7c6e74220h : 7ff7c6e74266h   | 70      | gmath/mathspan/cimpl_g32u
001ab860h   | 26      | 7ff7c6e74280h : 7ff7c6e742c6h   | 70      | gmath/mathspan/cimpl_g32i
001ab8c0h   | 26      | 7ff7c6e742e0h : 7ff7c6e74327h   | 71      | gmath/mathspan/cimpl_g64u
001ab920h   | 25      | 7ff7c6e74340h : 7ff7c6e74387h   | 71      | gmath/mathspan/cimpl_g64i
001abd90h   | 1065    | 7ff7c6e747b0h : 7ff7c6e74805h   | 85      | gmath/mathspan/cnonimpl_g8u
001abe00h   | 27      | 7ff7c6e74820h : 7ff7c6e74875h   | 85      | gmath/mathspan/cnonimpl_g8i
001abe70h   | 27      | 7ff7c6e74890h : 7ff7c6e748e3h   | 83      | gmath/mathspan/cnonimpl_g16u
001abee0h   | 29      | 7ff7c6e74900h : 7ff7c6e74957h   | 87      | gmath/mathspan/cnonimpl_g16i
001ac360h   | 1065    | 7ff7c6e74d80h : 7ff7c6e74dc6h   | 70      | gmath/mathspan/cnonimpl_g32u
001ac3c0h   | 26      | 7ff7c6e74de0h : 7ff7c6e74e26h   | 70      | gmath/mathspan/cnonimpl_g32i
001ac420h   | 26      | 7ff7c6e74e40h : 7ff7c6e74e86h   | 70      | gmath/mathspan/cnonimpl_g64u
001ac480h   | 26      | 7ff7c6e74ea0h : 7ff7c6e74ee6h   | 70      | gmath/mathspan/cnonimpl_g64i
001ac8f0h   | 1066    | 7ff7c6e75310h : 7ff7c6e75381h   | 113     | gmath/mathspan/select_g8u
001ac980h   | 31      | 7ff7c6e753a0h : 7ff7c6e75417h   | 119     | gmath/mathspan/select_g8i
001aca10h   | 25      | 7ff7c6e75430h : 7ff7c6e7549eh   | 110     | gmath/mathspan/select_g16u
001acea0h   | 1058    | 7ff7c6e758c0h : 7ff7c6e75938h   | 120     | gmath/mathspan/select_g16i
001acf30h   | 24      | 7ff7c6e75950h : 7ff7c6e759abh   | 91      | gmath/mathspan/select_g32u
001acfb0h   | 37      | 7ff7c6e759d0h : 7ff7c6e75a2bh   | 91      | gmath/mathspan/select_g32i
001ad030h   | 37      | 7ff7c6e75a50h : 7ff7c6e75aafh   | 95      | gmath/mathspan/select_g64u
001ad0b0h   | 33      | 7ff7c6e75ad0h : 7ff7c6e75b2fh   | 95      | gmath/mathspan/select_g64i
001ad530h   | 1057    | 7ff7c6e75f50h : 7ff7c6e75f90h   | 64      | gmath/mathspan/not_g8u
001ad580h   | 16      | 7ff7c6e75fa0h : 7ff7c6e75fe0h   | 64      | gmath/mathspan/not_g8i
001ad5d0h   | 16      | 7ff7c6e75ff0h : 7ff7c6e76031h   | 65      | gmath/mathspan/not_g16u
001ad630h   | 31      | 7ff7c6e76050h : 7ff7c6e76091h   | 65      | gmath/mathspan/not_g16i
001ad690h   | 31      | 7ff7c6e760b0h : 7ff7c6e760ebh   | 59      | gmath/mathspan/not_g32u
001adaf0h   | 1061    | 7ff7c6e76510h : 7ff7c6e7654bh   | 59      | gmath/mathspan/not_g32i
001adb40h   | 21      | 7ff7c6e76560h : 7ff7c6e7659eh   | 62      | gmath/mathspan/not_g64u
001adb90h   | 18      | 7ff7c6e765b0h : 7ff7c6e765eeh   | 62      | gmath/mathspan/not_g64i
001adbe0h   | 18      | 7ff7c6e76600h : 7ff7c6e76648h   | 72      | gmath/mathspan/srl_g8u
001adc60h   | 56      | 7ff7c6e76680h : 7ff7c6e766c8h   | 72      | gmath/mathspan/srl_g8i
001adcc0h   | 24      | 7ff7c6e766e0h : 7ff7c6e76727h   | 71      | gmath/mathspan/srl_g16u
001add20h   | 25      | 7ff7c6e76740h : 7ff7c6e76789h   | 73      | gmath/mathspan/srl_g16i
001add80h   | 23      | 7ff7c6e767a0h : 7ff7c6e767e2h   | 66      | gmath/mathspan/srl_g32u
001adde0h   | 30      | 7ff7c6e76800h : 7ff7c6e76842h   | 66      | gmath/mathspan/srl_g32i
001ade40h   | 30      | 7ff7c6e76860h : 7ff7c6e768a5h   | 69      | gmath/mathspan/srl_g64u
001adea0h   | 27      | 7ff7c6e768c0h : 7ff7c6e76905h   | 69      | gmath/mathspan/srl_g64i
001ae310h   | 1067    | 7ff7c6e76d30h : 7ff7c6e76d79h   | 73      | gmath/mathspan/srlv_g8u
001ae370h   | 23      | 7ff7c6e76d90h : 7ff7c6e76ddch   | 76      | gmath/mathspan/srlv_g8i
001ae3d0h   | 20      | 7ff7c6e76df0h : 7ff7c6e76e3ah   | 74      | gmath/mathspan/srlv_g16u
001ae430h   | 22      | 7ff7c6e76e50h : 7ff7c6e76e9dh   | 77      | gmath/mathspan/srlv_g16i
001ae4a0h   | 35      | 7ff7c6e76ec0h : 7ff7c6e76f01h   | 65      | gmath/mathspan/srlv_g32u
001ae500h   | 31      | 7ff7c6e76f20h : 7ff7c6e76f61h   | 65      | gmath/mathspan/srlv_g32i
001ae560h   | 31      | 7ff7c6e76f80h : 7ff7c6e76fc4h   | 68      | gmath/mathspan/srlv_g64u
001ae9c0h   | 1052    | 7ff7c6e773e0h : 7ff7c6e77424h   | 68      | gmath/mathspan/srlv_g64i
001aea20h   | 28      | 7ff7c6e77440h : 7ff7c6e77488h   | 72      | gmath/mathspan/sll_g8u
001aea80h   | 24      | 7ff7c6e774a0h : 7ff7c6e774e8h   | 72      | gmath/mathspan/sll_g8i
001aeae0h   | 24      | 7ff7c6e77500h : 7ff7c6e77547h   | 71      | gmath/mathspan/sll_g16u
001aeb40h   | 25      | 7ff7c6e77560h : 7ff7c6e775a9h   | 73      | gmath/mathspan/sll_g16i
001aeba0h   | 23      | 7ff7c6e775c0h : 7ff7c6e77602h   | 66      | gmath/mathspan/sll_g32u
001aec00h   | 30      | 7ff7c6e77620h : 7ff7c6e77662h   | 66      | gmath/mathspan/sll_g32i
001aec60h   | 30      | 7ff7c6e77680h : 7ff7c6e776c5h   | 69      | gmath/mathspan/sll_g64u
001aecc0h   | 27      | 7ff7c6e776e0h : 7ff7c6e77725h   | 69      | gmath/mathspan/sll_g64i
001af130h   | 1067    | 7ff7c6e77b50h : 7ff7c6e77b99h   | 73      | gmath/mathspan/sllv_g8u
001af190h   | 23      | 7ff7c6e77bb0h : 7ff7c6e77bfch   | 76      | gmath/mathspan/sllv_g8i
001af1f0h   | 20      | 7ff7c6e77c10h : 7ff7c6e77c5ah   | 74      | gmath/mathspan/sllv_g16u
001af250h   | 22      | 7ff7c6e77c70h : 7ff7c6e77cbdh   | 77      | gmath/mathspan/sllv_g16i
001af2c0h   | 35      | 7ff7c6e77ce0h : 7ff7c6e77d21h   | 65      | gmath/mathspan/sllv_g32u
001af320h   | 31      | 7ff7c6e77d40h : 7ff7c6e77d81h   | 65      | gmath/mathspan/sllv_g32i
001af380h   | 31      | 7ff7c6e77da0h : 7ff7c6e77de4h   | 68      | gmath/mathspan/sllv_g64u
001af3e0h   | 28      | 7ff7c6e77e00h : 7ff7c6e77e44h   | 68      | gmath/mathspan/sllv_g64i
001af440h   | 28      | 7ff7c6e77e60h : 7ff7c6e77ea8h   | 72      | gmath/mathspan/dot_g8u
001af4a0h   | 24      | 7ff7c6e77ec0h : 7ff7c6e77f08h   | 72      | gmath/mathspan/dot_g8i
001af500h   | 24      | 7ff7c6e77f20h : 7ff7c6e77f68h   | 72      | gmath/mathspan/dot_g16u
001af560h   | 24      | 7ff7c6e77f80h : 7ff7c6e77fc8h   | 72      | gmath/mathspan/dot_g16i
001af5c0h   | 24      | 7ff7c6e77fe0h : 7ff7c6e78016h   | 54      | gmath/mathspan/dot_g32u
001af610h   | 26      | 7ff7c6e78030h : 7ff7c6e78066h   | 54      | gmath/mathspan/dot_g32i
001af660h   | 26      | 7ff7c6e78080h : 7ff7c6e780b9h   | 57      | gmath/mathspan/dot_g64u
001af6b0h   | 23      | 7ff7c6e780d0h : 7ff7c6e78109h   | 57      | gmath/mathspan/dot_g64i
001afb10h   | 1063    | 7ff7c6e78530h : 7ff7c6e7857dh   | 77      | gmath/mathspan/dot_g32f
001afb80h   | 35      | 7ff7c6e785a0h : 7ff7c6e785e9h   | 73      | gmath/mathspan/dot_g64f
001afff0h   | 1063    | 7ff7c6e78a10h : 7ff7c6e78a7ch   | 108     | gmath/mathspan/pow_g8u
001b0080h   | 36      | 7ff7c6e78aa0h : 7ff7c6e78b0dh   | 109     | gmath/mathspan/pow_g8i
001b0110h   | 35      | 7ff7c6e78b30h : 7ff7c6e78b9dh   | 109     | gmath/mathspan/pow_g16u
001b01a0h   | 35      | 7ff7c6e78bc0h : 7ff7c6e78c2eh   | 110     | gmath/mathspan/pow_g16i
001b0230h   | 34      | 7ff7c6e78c50h : 7ff7c6e78cb4h   | 100     | gmath/mathspan/pow_g32u
001b02b0h   | 28      | 7ff7c6e78cd0h : 7ff7c6e78d34h   | 100     | gmath/mathspan/pow_g32i
001b0330h   | 28      | 7ff7c6e78d50h : 7ff7c6e78db8h   | 104     | gmath/mathspan/pow_g64u
001b03b0h   | 24      | 7ff7c6e78dd0h : 7ff7c6e78e38h   | 104     | gmath/mathspan/pow_g64i
001b0430h   | 24      | 7ff7c6e78e50h : 7ff7c6e78ec8h   | 120     | gmath/mathspan/pow_g32f
001b04e0h   | 56      | 7ff7c6e78f00h : 7ff7c6e78f74h   | 116     | gmath/mathspan/pow_g64f
001b0990h   | 1084    | 7ff7c6e793b0h : 7ff7c6e793f8h   | 72      | gmath/mathspan/avg_g8u
001b0e00h   | 1064    | 7ff7c6e79820h : 7ff7c6e7986bh   | 75      | gmath/mathspan/avg_g8i
