Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
353       | 7ff7c82874f0h   | 34      | CTC_RET_Zx3         | hex://bitcore/gbits?disable#disable_g[16u](16u,32i)                                                           | ushort disable<ushort>(ushort src, int pos)                                                                   | 0f 1f 44 00 00 0f b7 c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0f b7 d0 f7 d2 0f b7 d2 23 c2 0f b7 c0 c3
354       | 7ff7c8287530h   | 37      | CTC_RET_Zx3         | hex://bitcore/gbits?disable#disable_g[16i](16i,32i)                                                           | short disable<short>(short src, int pos)                                                                      | 0f 1f 44 00 00 48 0f bf c1 41 b8 01 00 00 00 8b ca 41 d3 e0 49 0f bf d0 f7 d2 48 0f bf d2 23 c2 48 0f bf c0 c3
355       | 7ff7c8287570h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?disable#disable_g[32u](32u,32i)                                                           | uint disable<uint>(uint src, int pos)                                                                         | 0f 1f 44 00 00 8b c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 8b d0 f7 d2 23 c2 c3
356       | 7ff7c82875a0h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?disable#disable_g[32i](32i,32i)                                                           | int disable<int>(int src, int pos)                                                                            | 0f 1f 44 00 00 8b c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 8b d0 f7 d2 23 c2 c3
357       | 7ff7c82875d0h   | 29      | CTC_RET_Zx3         | hex://bitcore/gbits?disable#disable_g[64u](64u,32i)                                                           | ulong disable<ulong>(ulong src, int pos)                                                                      | 0f 1f 44 00 00 48 8b c1 41 b8 01 00 00 00 8b ca 49 d3 e0 49 8b d0 48 f7 d2 48 23 c2 c3
358       | 7ff7c8287600h   | 29      | CTC_RET_Zx3         | hex://bitcore/gbits?disable#disable_g[64i](64i,32i)                                                           | long disable<long>(long src, int pos)                                                                         | 0f 1f 44 00 00 48 8b c1 41 b8 01 00 00 00 8b ca 49 d3 e0 49 8b d0 48 f7 d2 48 23 c2 c3
359       | 7ff7c8287630h   | 45      | CTC_RET_INTR        | hex://bitcore/gbits?disable#disable_g[32f](32f,32i)                                                           | float disable<float>(float src, int pos)                                                                      | 50 c5 f8 77 90 c5 fa 11 44 24 04 48 8d 44 24 04 41 b8 01 00 00 00 8b ca 41 d3 e0 41 8b d0 f7 d2 21 10 c5 fa 10 44 24 04 48 83 c4 08 c3
360       | 7ff7c8287680h   | 44      | CTC_RET_INTR        | hex://bitcore/gbits?disable#disable_g[64f](64f,32i)                                                           | double disable<double>(double src, int pos)                                                                   | 50 c5 f8 77 90 c5 fb 11 04 24 48 8d 04 24 41 b8 01 00 00 00 8b ca 49 d3 e0 49 8b d0 48 f7 d2 48 21 10 c5 fb 10 04 24 48 83 c4 08 c3
361       | 7ff7c82876d0h   | 29      | CTC_RET_Zx3         | hex://bitcore/gbits?dot#dot_g[8u](8u,8u)                                                                      | bit dot<byte>(byte x, byte y)                                                                                 | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 23 c2 0f b6 c0 f3 0f b8 c0 a8 01 0f 95 c0 0f b6 c0 c3
362       | 7ff7c8287700h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?dot#dot_g[8i](8i,8i)                                                                      | bit dot<sbyte>(sbyte x, sbyte y)                                                                              | 0f 1f 44 00 00 48 0f be c1 48 0f be d2 23 c2 48 0f be c0 f3 0f b8 c0 a8 01 0f 95 c0 0f b6 c0 c3
363       | 7ff7c8287730h   | 29      | CTC_RET_Zx3         | hex://bitcore/gbits?dot#dot_g[16u](16u,16u)                                                                   | bit dot<ushort>(ushort x, ushort y)                                                                           | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 23 c2 0f b7 c0 f3 0f b8 c0 a8 01 0f 95 c0 0f b6 c0 c3
364       | 7ff7c8287760h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?dot#dot_g[16i](16i,16i)                                                                   | bit dot<short>(short x, short y)                                                                              | 0f 1f 44 00 00 48 0f bf c1 48 0f bf d2 23 c2 48 0f bf c0 f3 0f b8 c0 a8 01 0f 95 c0 0f b6 c0 c3
365       | 7ff7c8287790h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?dot#dot_g[32u](32u,32u)                                                                   | bit dot<uint>(uint x, uint y)                                                                                 | 0f 1f 44 00 00 23 d1 33 c0 f3 0f b8 c2 a8 01 0f 95 c0 0f b6 c0 c3
366       | 7ff7c82877c0h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?dot#dot_g[32i](32i,32i)                                                                   | bit dot<int>(int x, int y)                                                                                    | 0f 1f 44 00 00 23 d1 33 c0 f3 0f b8 c2 a8 01 0f 95 c0 0f b6 c0 c3
367       | 7ff7c82877f0h   | 24      | CTC_RET_SBB         | hex://bitcore/gbits?dot#dot_g[64u](64u,64u)                                                                   | bit dot<ulong>(ulong x, ulong y)                                                                              | 0f 1f 44 00 00 48 23 d1 33 c0 f3 48 0f b8 c2 a8 01 0f 95 c0 0f b6 c0 c3
368       | 7ff7c8287820h   | 24      | CTC_RET_SBB         | hex://bitcore/gbits?dot#dot_g[64i](64i,64i)                                                                   | bit dot<long>(long x, long y)                                                                                 | 0f 1f 44 00 00 48 23 d1 33 c0 f3 48 0f b8 c2 a8 01 0f 95 c0 0f b6 c0 c3
369       | 7ff7c8287850h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?enable#enable_g[8u](8u,32i)                                                               | byte enable<byte>(byte src, int pos)                                                                          | 0f 1f 44 00 00 0f b6 c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0f b6 d0 0b c2 0f b6 c0 0f b6 c0 c3
370       | 7ff7c8287880h   | 35      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?enable#enable_g[8i](8i,32i)                                                               | sbyte enable<sbyte>(sbyte src, int pos)                                                                       | 0f 1f 44 00 00 48 0f be c1 41 b8 01 00 00 00 8b ca 41 d3 e0 49 0f be d0 0b c2 48 0f be c0 48 0f be c0 c3
371       | 7ff7c82878c0h   | 32      | CTC_RET_SBB         | hex://bitcore/gbits?enable#enable_g[16u](16u,32i)                                                             | ushort enable<ushort>(ushort src, int pos)                                                                    | 0f 1f 44 00 00 0f b7 c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0f b7 d0 0b c2 0f b7 c0 0f b7 c0 c3
372       | 7ff7c82878f0h   | 35      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?enable#enable_g[16i](16i,32i)                                                             | short enable<short>(short src, int pos)                                                                       | 0f 1f 44 00 00 48 0f bf c1 41 b8 01 00 00 00 8b ca 41 d3 e0 49 0f bf d0 0b c2 48 0f bf c0 48 0f bf c0 c3
373       | 7ff7c8287930h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?enable#enable_g[32u](32u,32i)                                                             | uint enable<uint>(uint src, int pos)                                                                          | 0f 1f 44 00 00 8b c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0b c0 c3
374       | 7ff7c8287960h   | 22      | CTC_RET_Zx3         | hex://bitcore/gbits?enable#enable_g[32i](32i,32i)                                                             | int enable<int>(int src, int pos)                                                                             | 0f 1f 44 00 00 8b c1 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0b c0 c3
375       | 7ff7c8287990h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?enable#enable_g[64u](64u,32i)                                                             | ulong enable<ulong>(ulong src, int pos)                                                                       | 0f 1f 44 00 00 48 8b c1 41 b8 01 00 00 00 8b ca 49 d3 e0 49 0b c0 c3
376       | 7ff7c82879c0h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?enable#enable_g[64i](64i,32i)                                                             | long enable<long>(long src, int pos)                                                                          | 0f 1f 44 00 00 48 8b c1 41 b8 01 00 00 00 8b ca 49 d3 e0 49 0b c0 c3
377       | 7ff7c82879f0h   | 42      | CTC_RET_INTR        | hex://bitcore/gbits?enable#enable_g[32f](32f,32i)                                                             | float enable<float>(float src, int pos)                                                                       | 50 c5 f8 77 90 c5 fa 11 44 24 04 8b 44 24 04 41 b8 01 00 00 00 8b ca 41 d3 e0 41 0b c0 89 04 24 c5 fa 10 04 24 48 83 c4 08 c3
378       | 7ff7c8287a30h   | 48      | CTC_RET_INTR        | hex://bitcore/gbits?enable#enable_g[64f](64f,32i)                                                             | double enable<double>(double src, int pos)                                                                    | 48 83 ec 18 c5 f8 77 c5 fb 11 44 24 10 48 8b 44 24 10 41 b8 01 00 00 00 8b ca 49 d3 e0 49 0b c0 48 89 44 24 08 c5 fb 10 44 24 08 48 83 c4 18 c3
379       | 7ff7c8287a80h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?gather#gather_g[8u](8u,8u)                                                                | byte gather<byte>(byte src, byte mask)                                                                        | 0f 1f 44 00 00 0f b6 c1 0f b6 d2 0f b6 c0 c4 e2 7a f5 c2 0f b6 c0 c3
380       | 7ff7c8287ab0h   | 23      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?gather#gather_g[16u](16u,16u)                                                             | ushort gather<ushort>(ushort src, ushort mask)                                                                | 0f 1f 44 00 00 0f b7 c1 0f b7 d2 0f b7 c0 c4 e2 7a f5 c2 0f b7 c0 c3
381       | 7ff7c8287ae0h   | 11      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?gather#gather_g[32u](32u,32u)                                                             | uint gather<uint>(uint src, uint mask)                                                                        | 0f 1f 44 00 00 c4 e2 72 f5 c2 c3
382       | 7ff7c8287b00h   | 11      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?gather#gather_g[64u](64u,64u)                                                             | ulong gather<ulong>(ulong src, ulong mask)                                                                    | 0f 1f 44 00 00 c4 e2 f2 f5 c2 c3
383       | 7ff7c8287b20h   | 15      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?hi#hi_g[8u](8u)                                                                           | byte hi<byte>(byte src)                                                                                       | 0f 1f 44 00 00 0f b6 c1 c1 f8 04 0f b6 c0 c3
384       | 7ff7c8287b40h   | 28      | CTC_RET_SBB         | hex://bitcore/gbits?hi#hi_g[16u](16u)                                                                         | ushort hi<ushort>(ushort src)                                                                                 | 50 0f 1f 40 00 0f b7 c1 c1 f8 08 0f b6 c0 88 44 24 04 0f b7 44 24 04 48 83 c4 08 c3
385       | 7ff7c8287b70h   | 28      | CTC_RET_SBB         | hex://bitcore/gbits?hi#hi_g[32u](32u)                                                                         | uint hi<uint>(uint src)                                                                                       | 50 0f 1f 40 00 c1 e9 10 0f b7 c1 66 89 44 24 04 8b 44 24 04 0f b7 c0 48 83 c4 08 c3
386       | 7ff7c8287ba0h   | 25      | CTC_RET_Zx3         | hex://bitcore/gbits?hi#hi_g[64u](64u)                                                                         | ulong hi<ulong>(ulong src)                                                                                    | 50 0f 1f 40 00 48 c1 e9 20 8b c1 89 44 24 04 48 8b 44 24 04 48 83 c4 08 c3
387       | 7ff7c8287bd0h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?lo#lo_g[8u](8u)                                                                           | byte lo<byte>(byte src)                                                                                       | 0f 1f 44 00 00 0f b6 c1 83 e0 0f c3
388       | 7ff7c8287bf0h   | 25      | CTC_RET_Zx3         | hex://bitcore/gbits?lo#lo_g[16u](16u)                                                                         | ushort lo<ushort>(ushort src)                                                                                 | 50 0f 1f 40 00 0f b7 c1 0f b6 c0 88 44 24 04 0f b7 44 24 04 48 83 c4 08 c3
389       | 7ff7c8287c20h   | 25      | CTC_RET_Zx3         | hex://bitcore/gbits?lo#lo_g[32u](32u)                                                                         | uint lo<uint>(uint src)                                                                                       | 50 0f 1f 40 00 0f b7 c1 66 89 44 24 04 8b 44 24 04 0f b7 c0 48 83 c4 08 c3
390       | 7ff7c8287c50h   | 19      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?lo#lo_g[64u](64u)                                                                         | ulong lo<ulong>(ulong src)                                                                                    | 50 0f 1f 40 00 89 4c 24 04 48 8b 44 24 04 48 83 c4 08 c3
391       | 7ff7c8287c80h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?log2#log2_g[8u](8u~in)                                                                    | uint log2<byte>(in byte src)                                                                                  | 0f 1f 44 00 00 0f b6 01 85 c0 75 04 33 c0 eb 09 f3 0f bd c0 f7 d8 83 c0 1f c3
392       | 7ff7c8287cb0h   | 26      | CTC_RET_Zx3         | hex://bitcore/gbits?log2#log2_g[16u](16u~in)                                                                  | uint log2<ushort>(in ushort src)                                                                              | 0f 1f 44 00 00 0f b7 01 85 c0 75 04 33 c0 eb 09 f3 0f bd c0 f7 d8 83 c0 1f c3
393       | 7ff7c8287ce0h   | 25      | CTC_RET_Zx3         | hex://bitcore/gbits?log2#log2_g[32u](32u~in)                                                                  | uint log2<uint>(in uint src)                                                                                  | 0f 1f 44 00 00 8b 01 85 c0 75 04 33 c0 eb 09 f3 0f bd c0 f7 d8 83 c0 1f c3
394       | 7ff7c8287d10h   | 28      | CTC_RET_SBB         | hex://bitcore/gbits?log2#log2_g[64u](64u~in)                                                                  | uint log2<ulong>(in ulong src)                                                                                | 0f 1f 44 00 00 48 8b 01 48 85 c0 75 04 33 c0 eb 0a f3 48 0f bd c0 f7 d8 83 c0 3f c3
395       | 7ff7c8288150h   | 17      | CTC_RET_INTR        | hex://bitcore/gbits?lsboff#lsboff_g[8u](8u)                                                                   | byte lsboff<byte>(byte src)                                                                                   | 0f 1f 44 00 00 0f b6 c1 c4 e2 78 f3 c8 0f b6 c0 c3
396       | 7ff7c8288180h   | 17      | CTC_RET_INTR        | hex://bitcore/gbits?lsboff#lsboff_g[16u](16u)                                                                 | ushort lsboff<ushort>(ushort src)                                                                             | 0f 1f 44 00 00 0f b7 c1 c4 e2 78 f3 c8 0f b7 c0 c3
397       | 7ff7c82881b0h   | 11      | CTC_RET_INTR        | hex://bitcore/gbits?lsboff#lsboff_g[32u](32u)                                                                 | uint lsboff<uint>(uint src)                                                                                   | 0f 1f 44 00 00 c4 e2 78 f3 c9 c3
398       | 7ff7c82881d0h   | 11      | CTC_RET_INTR        | hex://bitcore/gbits?lsboff#lsboff_g[64u](64u)                                                                 | ulong lsboff<ulong>(ulong src)                                                                                | 0f 1f 44 00 00 c4 e2 f8 f3 c9 c3
399       | 7ff7c82881f0h   | 24      | CTC_RET_SBB         | hex://bitcore/gbits?lsbpos#lsbpos_g[8u](8u)                                                                   | int lsbpos<byte>(byte src)                                                                                    | 0f 1f 44 00 00 0f b6 c1 85 c0 74 06 f3 0f bc c0 eb 05 b8 08 00 00 00 c3
400       | 7ff7c8288220h   | 24      | CTC_RET_SBB         | hex://bitcore/gbits?lsbpos#lsbpos_g[16u](16u)                                                                 | int lsbpos<ushort>(ushort src)                                                                                | 0f 1f 44 00 00 0f b7 c1 85 c0 74 06 f3 0f bc c0 eb 05 b8 10 00 00 00 c3
401       | 7ff7c8288250h   | 12      | CTC_RET_SBB         | hex://bitcore/gbits?lsbpos#lsbpos_g[32u](32u)                                                                 | int lsbpos<uint>(uint src)                                                                                    | 0f 1f 44 00 00 33 c0 f3 0f bc c1 c3
402       | 7ff7c8288270h   | 13      | CTC_RET_Zx3         | hex://bitcore/gbits?lsbpos#lsbpos_g[64u](64u)                                                                 | int lsbpos<ulong>(ulong src)                                                                                  | 0f 1f 44 00 00 33 c0 f3 48 0f bc c1 c3
403       | 7ff7c8288290h   | 17      | CTC_RET_INTR        | hex://bitcore/gbits?lsbx#lsbx_g[8u](8u)                                                                       | byte lsbx<byte>(byte src)                                                                                     | 0f 1f 44 00 00 0f b6 c1 c4 e2 78 f3 d8 0f b6 c0 c3
404       | 7ff7c82882c0h   | 17      | CTC_RET_INTR        | hex://bitcore/gbits?lsbx#lsbx_g[16u](16u)                                                                     | ushort lsbx<ushort>(ushort src)                                                                               | 0f 1f 44 00 00 0f b7 c1 c4 e2 78 f3 d8 0f b7 c0 c3
405       | 7ff7c82882f0h   | 11      | CTC_RET_INTR        | hex://bitcore/gbits?lsbx#lsbx_g[32u](32u)                                                                     | uint lsbx<uint>(uint src)                                                                                     | 0f 1f 44 00 00 c4 e2 78 f3 d9 c3
406       | 7ff7c8288310h   | 11      | CTC_RET_INTR        | hex://bitcore/gbits?lsbx#lsbx_g[64u](64u)                                                                     | ulong lsbx<ulong>(ulong src)                                                                                  | 0f 1f 44 00 00 c4 e2 f8 f3 d9 c3
407       | 7ff7c8288330h   | 63      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?mix#mix_g[8u](n0,8u,8u)                                                                   | byte mix<byte>(N0 parity, byte x, byte y)                                                                     | 0f 1f 44 00 00 0f b6 c2 41 0f b6 d0 0f b6 c0 b9 55 00 00 00 c4 e2 7a f5 c1 0f b6 c0 c4 e2 7b f5 c1 0f b6 c0 c4 e2 6a f5 d1 0f b6 d2 b9 aa 00 00 00 c4 e2 6b f5 d1 0f b6 d2 0b c2 0f b6 c0 c3
408       | 7ff7c8288380h   | 63      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?mix#mix_g[16u](n0,16u,16u)                                                                | ushort mix<ushort>(N0 parity, ushort x, ushort y)                                                             | 0f 1f 44 00 00 0f b7 c2 41 0f b7 d0 0f b7 c0 b9 55 55 00 00 c4 e2 7a f5 c1 0f b7 c0 c4 e2 7b f5 c1 0f b7 c0 c4 e2 6a f5 d1 0f b7 d2 b9 aa aa 00 00 c4 e2 6b f5 d1 0f b7 d2 0b c2 0f b7 c0 c3
409       | 7ff7c82883d0h   | 43      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?mix#mix_g[32u](n0,32u,32u)                                                                | uint mix<uint>(N0 parity, uint x, uint y)                                                                     | 0f 1f 44 00 00 b8 55 55 55 55 c4 e2 6a f5 c0 ba 55 55 55 55 c4 e2 7b f5 c2 c4 e2 3a f5 d2 b9 aa aa aa aa c4 e2 6b f5 d1 0b c2 c3
410       | 7ff7c8288410h   | 59      | CTC_RET_ZED_SBB     | hex://bitcore/gbits?mix#mix_g[64u](n0,64u,64u)                                                                | ulong mix<ulong>(N0 parity, ulong x, ulong y)                                                                 | 0f 1f 44 00 00 48 b8 55 55 55 55 55 55 55 55 c4 e2 ea f5 c0 48 ba 55 55 55 55 55 55 55 55 c4 e2 fb f5 c2 c4 e2 ba f5 d2 48 b9 aa aa aa aa aa aa aa aa c4 e2 eb f5 d1 48 0b c2 c3
