Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
61        | 7ff7c8299430h   | 137     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[16u](b64x16u~in,n4,n16)                                                    | BitGrid64<N4,N16,ushort> load<ushort>(in Block64<ushort> src, N4 m, N16 n)                                    | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 d1 e0 48 c1 e8 03 48 3d ff ff ff 7f 77 36 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 67 67 0f 5f
62        | 7ff7c82998f0h   | 138     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[32u](b64x32u~in,n4,n16)                                                    | BitGrid64<N4,N16,uint> load<uint>(in Block64<uint> src, N4 m, N16 n)                                          | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 c1 e0 02 48 c1 e8 03 48 3d ff ff ff 7f 77 36 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 a6 62 0f 5f
63        | 7ff7c82999a0h   | 122     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[64u](b64x64u~in,n4,n16)                                                    | BitGrid64<N4,N16,ulong> load<ulong>(in Block64<ulong> src, N4 m, N16 n)                                       | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 06 62 0f 5f
64        | 7ff7c8299e50h   | 125     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[8u](b64x8u~in,n16,n4)                                                      | BitGrid64<N16,N4,byte> load<byte>(in Block64<byte> src, N16 m, N4 n)                                          | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 c1 e8 03 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 53 5d 0f 5f
65        | 7ff7c8299ef0h   | 137     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[16u](b64x16u~in,n16,n4)                                                    | BitGrid64<N16,N4,ushort> load<ushort>(in Block64<ushort> src, N16 m, N4 n)                                    | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 d1 e0 48 c1 e8 03 48 3d ff ff ff 7f 77 36 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 a7 5c 0f 5f
66        | 7ff7c8299fa0h   | 138     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[32u](b64x32u~in,n16,n4)                                                    | BitGrid64<N16,N4,uint> load<uint>(in Block64<uint> src, N16 m, N4 n)                                          | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 c1 e0 02 48 c1 e8 03 48 3d ff ff ff 7f 77 36 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 f6 5b 0f 5f
67        | 7ff7c829a050h   | 122     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[64u](b64x64u~in,n16,n4)                                                    | BitGrid64<N16,N4,ulong> load<ulong>(in Block64<ulong> src, N16 m, N4 n)                                       | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 56 5b 0f 5f
68        | 7ff7c829a500h   | 125     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[8u](b64x8u~in,n8,n8)                                                       | BitGrid64<N8,N8,byte> load<byte>(in Block64<byte> src, N8 m, N8 n)                                            | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 c1 e8 03 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 a3 56 0f 5f
69        | 7ff7c829a5a0h   | 137     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[16u](b64x16u~in,n8,n8)                                                     | BitGrid64<N8,N8,ushort> load<ushort>(in Block64<ushort> src, N8 m, N8 n)                                      | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 d1 e0 48 c1 e8 03 48 3d ff ff ff 7f 77 36 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 f7 55 0f 5f
70        | 7ff7c829aa60h   | 138     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[32u](b64x32u~in,n8,n8)                                                     | BitGrid64<N8,N8,uint> load<uint>(in Block64<uint> src, N8 m, N8 n)                                            | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 c1 e0 02 48 c1 e8 03 48 3d ff ff ff 7f 77 36 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 36 51 0f 5f
71        | 7ff7c829ab10h   | 122     | CTC_INTRx2          | hex://bitgrids/bitgrid?load#load_g[64u](b64x64u~in,n8,n8)                                                     | BitGrid64<N8,N8,ulong> load<ulong>(in Block64<ulong> src, N8 m, N8 n)                                         | 57 56 48 83 ec 58 c5 f8 77 48 8b f1 48 8d 7c 24 28 b9 0c 00 00 00 33 c0 f3 ab 48 8b ce c5 fa 6f 01 c5 fa 7f 44 24 48 48 8d 44 24 38 c5 f8 57 c0 c5 fa 7f 00 48 8d 44 24 48 48 8b 10 8b 40 08 48 8d 4c 24 28 c5 f8 57 c0 c5 fa 7f 01 48 8d 4c 24 28 48 89 11 89 41 08 c5 fa 6f 44 24 28 c5 fa 7f 44 24 38 48 8d 44 24 38 48 8b 00 48 8b 00 48 83 c4 58 5e 5f c3 e8 96 50 0f 5f
72        | 7ff7c829abb0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n1,n128)                                                       | BitGrid128<N1,N128,byte> load<byte>(Vector128<byte> src, N1 m, N128 n)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
73        | 7ff7c829b090h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n1,n128)                                                     | BitGrid128<N1,N128,ushort> load<ushort>(Vector128<ushort> src, N1 m, N128 n)                                  | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
74        | 7ff7c829b0c0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n1,n128)                                                     | BitGrid128<N1,N128,uint> load<uint>(Vector128<uint> src, N1 m, N128 n)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
75        | 7ff7c829b0f0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n1,n128)                                                     | BitGrid128<N1,N128,ulong> load<ulong>(Vector128<ulong> src, N1 m, N128 n)                                     | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
76        | 7ff7c829b520h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n128,n1)                                                       | BitGrid128<N128,N1,byte> load<byte>(Vector128<byte> src, N128 m, N1 n)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
77        | 7ff7c829b550h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n128,n1)                                                     | BitGrid128<N128,N1,ushort> load<ushort>(Vector128<ushort> src, N128 m, N1 n)                                  | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
78        | 7ff7c829b580h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n128,n1)                                                     | BitGrid128<N128,N1,uint> load<uint>(Vector128<uint> src, N128 m, N1 n)                                        | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
79        | 7ff7c829b5b0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n128,n1)                                                     | BitGrid128<N128,N1,ulong> load<ulong>(Vector128<ulong> src, N128 m, N1 n)                                     | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
80        | 7ff7c829b9e0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n2,n64)                                                        | BitGrid128<N2,N64,byte> load<byte>(Vector128<byte> src, N2 m, N64 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
81        | 7ff7c829ba10h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n2,n64)                                                      | BitGrid128<N2,N64,ushort> load<ushort>(Vector128<ushort> src, N2 m, N64 n)                                    | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
82        | 7ff7c829ba40h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n2,n64)                                                      | BitGrid128<N2,N64,uint> load<uint>(Vector128<uint> src, N2 m, N64 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
83        | 7ff7c829be70h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n2,n64)                                                      | BitGrid128<N2,N64,ulong> load<ulong>(Vector128<ulong> src, N2 m, N64 n)                                       | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
84        | 7ff7c829bea0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n64,n2)                                                        | BitGrid128<N64,N2,byte> load<byte>(Vector128<byte> src, N64 m, N2 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
85        | 7ff7c829bed0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n64,n2)                                                      | BitGrid128<N64,N2,ushort> load<ushort>(Vector128<ushort> src, N64 m, N2 n)                                    | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
86        | 7ff7c829c300h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n64,n2)                                                      | BitGrid128<N64,N2,uint> load<uint>(Vector128<uint> src, N64 m, N2 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
87        | 7ff7c829c330h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n64,n2)                                                      | BitGrid128<N64,N2,ulong> load<ulong>(Vector128<ulong> src, N64 m, N2 n)                                       | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
88        | 7ff7c829c360h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n4,n32)                                                        | BitGrid128<N4,N32,byte> load<byte>(Vector128<byte> src, N4 m, N32 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
89        | 7ff7c829c790h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n4,n32)                                                      | BitGrid128<N4,N32,ushort> load<ushort>(Vector128<ushort> src, N4 m, N32 n)                                    | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
90        | 7ff7c829c7c0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n4,n32)                                                      | BitGrid128<N4,N32,uint> load<uint>(Vector128<uint> src, N4 m, N32 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
91        | 7ff7c829c7f0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n4,n32)                                                      | BitGrid128<N4,N32,ulong> load<ulong>(Vector128<ulong> src, N4 m, N32 n)                                       | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
92        | 7ff7c829cc20h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n32,n4)                                                        | BitGrid128<N32,N4,byte> load<byte>(Vector128<byte> src, N32 m, N4 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
93        | 7ff7c829cc50h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n32,n4)                                                      | BitGrid128<N32,N4,ushort> load<ushort>(Vector128<ushort> src, N32 m, N4 n)                                    | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
94        | 7ff7c829cc80h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n32,n4)                                                      | BitGrid128<N32,N4,uint> load<uint>(Vector128<uint> src, N32 m, N4 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
95        | 7ff7c829ccb0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n32,n4)                                                      | BitGrid128<N32,N4,ulong> load<ulong>(Vector128<ulong> src, N32 m, N4 n)                                       | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
96        | 7ff7c829d0e0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n8,n16)                                                        | BitGrid128<N8,N16,byte> load<byte>(Vector128<byte> src, N8 m, N16 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
97        | 7ff7c829d110h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n8,n16)                                                      | BitGrid128<N8,N16,ushort> load<ushort>(Vector128<ushort> src, N8 m, N16 n)                                    | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
98        | 7ff7c829d140h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n8,n16)                                                      | BitGrid128<N8,N16,uint> load<uint>(Vector128<uint> src, N8 m, N16 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
99        | 7ff7c829d570h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n8,n16)                                                      | BitGrid128<N8,N16,ulong> load<ulong>(Vector128<ulong> src, N8 m, N16 n)                                       | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
100       | 7ff7c829d5a0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v128x8u,n16,n8)                                                        | BitGrid128<N16,N8,byte> load<byte>(Vector128<byte> src, N16 m, N8 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
101       | 7ff7c829d9d0h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v128x16u,n16,n8)                                                      | BitGrid128<N16,N8,ushort> load<ushort>(Vector128<ushort> src, N16 m, N8 n)                                    | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
102       | 7ff7c829da00h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v128x32u,n16,n8)                                                      | BitGrid128<N16,N8,uint> load<uint>(Vector128<uint> src, N16 m, N8 n)                                          | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
103       | 7ff7c829da30h   | 17      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v128x64u,n16,n8)                                                      | BitGrid128<N16,N8,ulong> load<ulong>(Vector128<ulong> src, N16 m, N8 n)                                       | c5 f8 77 66 90 c5 f9 10 02 c5 f9 11 01 48 8b c1 c3
104       | 7ff7c829de60h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v256x8u,n1,n256)                                                       | BitGrid256<N1,N256,byte> load<byte>(Vector256<byte> src, N1 m, N256 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
105       | 7ff7c829deb0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n1,n256)                                                     | BitGrid256<N1,N256,ushort> load<ushort>(Vector256<ushort> src, N1 m, N256 n)                                  | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
106       | 7ff7c829dee0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v256x32u,n1,n256)                                                     | BitGrid256<N1,N256,uint> load<uint>(Vector256<uint> src, N1 m, N256 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
107       | 7ff7c829e310h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v256x64u,n1,n256)                                                     | BitGrid256<N1,N256,ulong> load<ulong>(Vector256<ulong> src, N1 m, N256 n)                                     | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
108       | 7ff7c829e340h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v256x8u,n256,n1)                                                       | BitGrid256<N256,N1,byte> load<byte>(Vector256<byte> src, N256 m, N1 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
109       | 7ff7c829e770h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n256,n1)                                                     | BitGrid256<N256,N1,ushort> load<ushort>(Vector256<ushort> src, N256 m, N1 n)                                  | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
110       | 7ff7c829e7a0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v256x32u,n256,n1)                                                     | BitGrid256<N256,N1,uint> load<uint>(Vector256<uint> src, N256 m, N1 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
111       | 7ff7c829e7d0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v256x64u,n256,n1)                                                     | BitGrid256<N256,N1,ulong> load<ulong>(Vector256<ulong> src, N256 m, N1 n)                                     | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
112       | 7ff7c829ec00h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v256x8u,n2,n128)                                                       | BitGrid256<N2,N128,byte> load<byte>(Vector256<byte> src, N2 m, N128 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
113       | 7ff7c829ec30h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n2,n128)                                                     | BitGrid256<N2,N128,ushort> load<ushort>(Vector256<ushort> src, N2 m, N128 n)                                  | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
114       | 7ff7c829ec60h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v256x32u,n2,n128)                                                     | BitGrid256<N2,N128,uint> load<uint>(Vector256<uint> src, N2 m, N128 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
115       | 7ff7c829ec90h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v256x64u,n2,n128)                                                     | BitGrid256<N2,N128,ulong> load<ulong>(Vector256<ulong> src, N2 m, N128 n)                                     | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
116       | 7ff7c829f0c0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v256x8u,n128,n2)                                                       | BitGrid256<N128,N2,byte> load<byte>(Vector256<byte> src, N128 m, N2 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
117       | 7ff7c829f0f0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n128,n2)                                                     | BitGrid256<N128,N2,ushort> load<ushort>(Vector256<ushort> src, N128 m, N2 n)                                  | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
118       | 7ff7c829f520h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v256x32u,n128,n2)                                                     | BitGrid256<N128,N2,uint> load<uint>(Vector256<uint> src, N128 m, N2 n)                                        | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
119       | 7ff7c829f550h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v256x64u,n128,n2)                                                     | BitGrid256<N128,N2,ulong> load<ulong>(Vector256<ulong> src, N128 m, N2 n)                                     | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
120       | 7ff7c829f580h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v256x8u,n4,n64)                                                        | BitGrid256<N4,N64,byte> load<byte>(Vector256<byte> src, N4 m, N64 n)                                          | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
121       | 7ff7c829f9b0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n4,n64)                                                      | BitGrid256<N4,N64,ushort> load<ushort>(Vector256<ushort> src, N4 m, N64 n)                                    | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
122       | 7ff7c829f9e0h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[32u](v256x32u,n4,n64)                                                      | BitGrid256<N4,N64,uint> load<uint>(Vector256<uint> src, N4 m, N64 n)                                          | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
123       | 7ff7c829fa10h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[64u](v256x64u,n4,n64)                                                      | BitGrid256<N4,N64,ulong> load<ulong>(Vector256<ulong> src, N4 m, N64 n)                                       | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
124       | 7ff7c829fe40h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[8u](v256x8u,n64,n4)                                                        | BitGrid256<N64,N4,byte> load<byte>(Vector256<byte> src, N64 m, N4 n)                                          | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
125       | 7ff7c829fe70h   | 20      | CTC_RET_INTR        | hex://bitgrids/bitgrid?load#load_g[16u](v256x16u,n64,n4)                                                      | BitGrid256<N64,N4,ushort> load<ushort>(Vector256<ushort> src, N64 m, N4 n)                                    | c5 f8 77 66 90 c5 fd 10 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
